Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,ds,predicted_Sales,predicted_Customers
17887,997,5,2015-08-28,1,0,0,1,2015-08-28,4026,361
17888,998,5,2015-08-28,1,0,0,1,2015-08-28,3623,459
17889,1000,5,2015-08-28,1,0,0,1,2015-08-28,5607,562
17890,1003,5,2015-08-28,1,0,0,0,2015-08-28,6149,749
17891,1004,5,2015-08-28,1,0,0,1,2015-08-28,4125,364
17892,1005,5,2015-08-28,1,0,0,0,2015-08-28,5531,869
17893,1007,5,2015-08-28,1,0,0,1,2015-08-28,7002,837
17894,1008,5,2015-08-28,1,0,0,0,2015-08-28,4531,642
17895,1009,5,2015-08-28,1,0,0,1,2015-08-28,5887,571
17896,1010,5,2015-08-28,1,0,0,1,2015-08-28,9150,876
17897,1011,5,2015-08-28,1,0,0,0,2015-08-28,7168,918
17898,1012,5,2015-08-28,1,0,0,1,2015-08-28,5122,467
17899,1013,5,2015-08-28,1,0,0,0,2015-08-28,3843,450
17900,1014,5,2015-08-28,1,0,0,0,2015-08-28,13996,1639
17901,1015,5,2015-08-28,1,0,0,1,2015-08-28,6030,498
17902,1016,5,2015-08-28,1,0,0,0,2015-08-28,4763,457
17903,1019,5,2015-08-28,1,0,0,1,2015-08-28,7524,656
17904,1020,5,2015-08-28,1,0,0,1,2015-08-28,7249,900
17905,1022,5,2015-08-28,1,0,0,0,2015-08-28,6027,745
17906,1024,5,2015-08-28,1,0,0,1,2015-08-28,6307,814
17907,1025,5,2015-08-28,1,0,0,1,2015-08-28,6371,763
17908,1026,5,2015-08-28,1,0,0,0,2015-08-28,8770,1251
17909,1027,5,2015-08-28,1,0,0,1,2015-08-28,10398,1404
17910,1028,5,2015-08-28,1,0,0,0,2015-08-28,4876,605
17911,1031,5,2015-08-28,1,0,0,0,2015-08-28,3950,352
17912,1036,5,2015-08-28,1,0,0,0,2015-08-28,4152,456
17913,1037,5,2015-08-28,1,0,0,0,2015-08-28,5909,773
17914,1038,5,2015-08-28,1,0,0,1,2015-08-28,5447,498
17915,1039,5,2015-08-28,1,0,0,0,2015-08-28,6480,944
17916,1040,5,2015-08-28,1,0,0,0,2015-08-28,8530,876
17917,1041,5,2015-08-28,1,0,0,1,2015-08-28,4746,570
17918,1042,5,2015-08-28,1,0,0,0,2015-08-28,4187,542
17919,1044,5,2015-08-28,1,0,0,1,2015-08-28,5329,736
17920,1045,5,2015-08-28,1,0,0,1,2015-08-28,10181,1264
17921,1047,5,2015-08-28,1,0,0,0,2015-08-28,4545,541
17922,1048,5,2015-08-28,1,0,0,1,2015-08-28,6216,521
17923,1049,5,2015-08-28,1,0,0,1,2015-08-28,3784,596
17924,1050,5,2015-08-28,1,0,0,1,2015-08-28,7096,514
17925,1051,5,2015-08-28,1,0,0,1,2015-08-28,6525,900
17926,1052,5,2015-08-28,1,0,0,0,2015-08-28,6742,751
17927,1053,5,2015-08-28,1,0,0,1,2015-08-28,7849,881
17928,1054,5,2015-08-28,1,0,0,1,2015-08-28,5954,627
17929,1056,5,2015-08-28,1,0,0,1,2015-08-28,2972,290
17930,1057,5,2015-08-28,1,0,0,1,2015-08-28,6483,674
17931,1058,5,2015-08-28,1,0,0,0,2015-08-28,7912,740
17932,1059,5,2015-08-28,1,0,0,0,2015-08-28,7438,1062
17933,1060,5,2015-08-28,1,0,0,0,2015-08-28,7561,894
17934,1061,5,2015-08-28,1,0,0,1,2015-08-28,6415,488
17935,1062,5,2015-08-28,1,0,0,1,2015-08-28,5106,513
17936,1063,5,2015-08-28,1,0,0,0,2015-08-28,3588,489
17937,1064,5,2015-08-28,1,0,0,0,2015-08-28,9122,1081
17938,1065,5,2015-08-28,1,0,0,1,2015-08-28,4202,515
17939,1066,5,2015-08-28,1,0,0,0,2015-08-28,10251,1097
17940,1067,5,2015-08-28,1,0,0,1,2015-08-28,4706,443
17941,1068,5,2015-08-28,1,0,0,1,2015-08-28,3990,276
17942,1070,5,2015-08-28,1,0,0,1,2015-08-28,6384,787
17943,1071,5,2015-08-28,1,0,0,1,2015-08-28,5555,667
17944,1072,5,2015-08-28,1,0,0,0,2015-08-28,5712,635
17945,1073,5,2015-08-28,1,0,0,0,2015-08-28,6497,889
17946,1076,5,2015-08-28,1,0,0,0,2015-08-28,3550,530
17947,1077,5,2015-08-28,1,0,0,0,2015-08-28,4408,505
17948,1078,5,2015-08-28,1,0,0,1,2015-08-28,5124,436
17949,1079,5,2015-08-28,1,0,0,1,2015-08-28,6971,613
17950,1080,5,2015-08-28,1,0,0,1,2015-08-28,7954,697
17951,1083,5,2015-08-28,1,0,0,1,2015-08-28,4358,326
17952,1084,5,2015-08-28,1,0,0,1,2015-08-28,5682,743
17953,1086,5,2015-08-28,1,0,0,1,2015-08-28,5033,640
17954,1087,5,2015-08-28,1,0,0,1,2015-08-28,5786,558
17955,1088,5,2015-08-28,1,0,0,0,2015-08-28,4438,468
17956,1089,5,2015-08-28,1,0,0,0,2015-08-28,9439,967
17957,1091,5,2015-08-28,1,0,0,1,2015-08-28,7944,739
17958,1092,5,2015-08-28,1,0,0,1,2015-08-28,9036,932
17959,1094,5,2015-08-28,1,0,0,1,2015-08-28,3679,335
17960,1096,5,2015-08-28,1,0,0,0,2015-08-28,5640,661
17961,1097,5,2015-08-28,1,0,0,1,2015-08-28,7859,2170
17962,1099,5,2015-08-28,1,0,0,1,2015-08-28,8665,1224
17963,1100,5,2015-08-28,1,0,0,0,2015-08-28,4765,666
17964,1101,5,2015-08-28,1,0,0,1,2015-08-28,9403,973
17965,1102,5,2015-08-28,1,0,0,1,2015-08-28,5211,546
17966,1103,5,2015-08-28,1,0,0,1,2015-08-28,3747,326
17967,1104,5,2015-08-28,1,0,0,1,2015-08-28,4751,387
17968,1105,5,2015-08-28,1,0,0,0,2015-08-28,3647,457
17969,1106,5,2015-08-28,1,0,0,1,2015-08-28,4571,576
17970,1107,5,2015-08-28,1,0,0,1,2015-08-28,4640,570
17971,1109,5,2015-08-28,1,0,0,1,2015-08-28,4109,414
17972,1111,5,2015-08-28,1,0,0,0,2015-08-28,4457,425
17973,1112,5,2015-08-28,1,0,0,0,2015-08-28,8323,758
17974,1113,5,2015-08-28,1,0,0,1,2015-08-28,6721,720
17975,1114,5,2015-08-28,1,0,0,0,2015-08-28,19970,3287
17976,1115,5,2015-08-28,1,0,0,1,2015-08-28,5538,381
17977,1,4,2015-08-27,1,0,0,1,2015-08-27,3484,447
17978,3,4,2015-08-27,1,0,0,0,2015-08-27,5294,669
17979,7,4,2015-08-27,1,0,0,1,2015-08-27,8947,1064
17980,8,4,2015-08-27,1,0,0,1,2015-08-27,4803,666
17981,9,4,2015-08-27,1,0,0,0,2015-08-27,4978,488
17982,10,4,2015-08-27,1,0,0,1,2015-08-27,4180,491
17983,11,4,2015-08-27,1,0,0,1,2015-08-27,6981,1076
17984,12,4,2015-08-27,1,0,0,1,2015-08-27,5907,785
17985,13,4,2015-08-27,1,0,0,1,2015-08-27,3450,294
17986,14,4,2015-08-27,1,0,0,0,2015-08-27,4489,564
17987,15,4,2015-08-27,1,0,0,1,2015-08-27,5943,619
17988,16,4,2015-08-27,1,0,0,1,2015-08-27,5775,684
17989,19,4,2015-08-27,1,0,0,0,2015-08-27,5762,615
17990,20,4,2015-08-27,1,0,0,1,2015-08-27,7704,992
17991,21,4,2015-08-27,1,0,0,1,2015-08-27,3331,351
17992,22,4,2015-08-27,1,0,0,1,2015-08-27,3524,433
17993,23,4,2015-08-27,1,0,0,1,2015-08-27,4020,398
17994,24,4,2015-08-27,1,0,0,0,2015-08-27,6779,709
17995,25,4,2015-08-27,1,0,0,0,2015-08-27,8083,1283
17996,27,4,2015-08-27,1,0,0,0,2015-08-27,6675,889
17997,29,4,2015-08-27,1,0,0,0,2015-08-27,5176,521
17998,30,4,2015-08-27,1,0,0,0,2015-08-27,4092,668
17999,31,4,2015-08-27,1,0,0,1,2015-08-27,5104,536
18000,32,4,2015-08-27,1,0,0,1,2015-08-27,2907,397
18001,33,4,2015-08-27,1,0,0,0,2015-08-27,6221,695
18002,35,4,2015-08-27,1,0,0,0,2015-08-27,6895,596
18003,36,4,2015-08-27,1,0,0,1,2015-08-27,7789,907
18004,38,4,2015-08-27,1,0,0,0,2015-08-27,3737,374
18005,39,4,2015-08-27,1,0,0,0,2015-08-27,3518,501
18006,40,4,2015-08-27,1,0,0,0,2015-08-27,4019,597
18007,41,4,2015-08-27,1,0,0,1,2015-08-27,4534,363
18008,42,4,2015-08-27,1,0,0,0,2015-08-27,7783,961
18009,43,4,2015-08-27,1,0,0,0,2015-08-27,5110,538
18010,45,4,2015-08-27,1,0,0,1,2015-08-27,4061,342
18011,46,4,2015-08-27,1,0,0,1,2015-08-27,3387,475
18012,47,4,2015-08-27,1,0,0,0,2015-08-27,5879,827
18013,48,4,2015-08-27,1,0,0,0,2015-08-27,3321,400
18014,49,4,2015-08-27,1,0,0,1,2015-08-27,5410,425
18015,50,4,2015-08-27,1,0,0,1,2015-08-27,2974,272
18016,51,4,2015-08-27,1,0,0,1,2015-08-27,4850,401
18017,52,4,2015-08-27,1,0,0,1,2015-08-27,6612,488
18018,53,4,2015-08-27,1,0,0,1,2015-08-27,4829,557
18019,56,4,2015-08-27,1,0,0,1,2015-08-27,5415,410
18020,58,4,2015-08-27,1,0,0,1,2015-08-27,4437,409
18021,61,4,2015-08-27,1,0,0,1,2015-08-27,3740,459
18022,62,4,2015-08-27,1,0,0,0,2015-08-27,5238,668
18023,63,4,2015-08-27,1,0,0,1,2015-08-27,5530,558
18024,64,4,2015-08-27,1,0,0,0,2015-08-27,7970,688
18025,66,4,2015-08-27,1,0,0,1,2015-08-27,4834,446
18026,67,4,2015-08-27,1,0,0,1,2015-08-27,5539,638
18027,68,4,2015-08-27,1,0,0,1,2015-08-27,7354,1076
18028,69,4,2015-08-27,1,0,0,1,2015-08-27,7278,1035
18029,70,4,2015-08-27,1,0,0,1,2015-08-27,4693,540
18030,71,4,2015-08-27,1,0,0,0,2015-08-27,6566,631
18031,72,4,2015-08-27,1,0,0,1,2015-08-27,2949,368
18032,73,4,2015-08-27,1,0,0,1,2015-08-27,4233,505
18033,74,4,2015-08-27,1,0,0,0,2015-08-27,4734,725
18034,75,4,2015-08-27,1,0,0,1,2015-08-27,5736,636
18035,76,4,2015-08-27,1,0,0,1,2015-08-27,7019,770
18036,77,4,2015-08-27,1,0,0,1,2015-08-27,5442,525
18037,79,4,2015-08-27,1,0,0,1,2015-08-27,3867,446
18038,80,4,2015-08-27,1,0,0,1,2015-08-27,5430,461
18039,81,4,2015-08-27,1,0,0,1,2015-08-27,4747,421
18040,82,4,2015-08-27,1,0,0,0,2015-08-27,7203,772
18041,83,4,2015-08-27,1,0,0,0,2015-08-27,2947,295
18042,84,4,2015-08-27,1,0,0,0,2015-08-27,10277,1235
18043,86,4,2015-08-27,1,0,0,0,2015-08-27,3336,491
18044,89,4,2015-08-27,1,0,0,1,2015-08-27,5093,571
18045,90,4,2015-08-27,1,0,0,0,2015-08-27,6480,862
18046,91,4,2015-08-27,1,0,0,1,2015-08-27,4407,542
18047,92,4,2015-08-27,1,0,0,0,2015-08-27,4357,420
18048,93,4,2015-08-27,1,0,0,0,2015-08-27,4706,544
18049,94,4,2015-08-27,1,0,0,0,2015-08-27,5148,554
18050,98,4,2015-08-27,1,0,0,0,2015-08-27,3879,389
18051,99,4,2015-08-27,1,0,0,1,2015-08-27,3853,358
18052,100,4,2015-08-27,1,0,0,1,2015-08-27,6399,568
18053,101,4,2015-08-27,1,0,0,1,2015-08-27,6443,733
18054,102,4,2015-08-27,1,0,0,0,2015-08-27,4728,773
18055,105,4,2015-08-27,1,0,0,1,2015-08-27,3340,371
18056,107,4,2015-08-27,1,0,0,1,2015-08-27,5605,779
18057,108,4,2015-08-27,1,0,0,1,2015-08-27,9007,711
18058,109,4,2015-08-27,1,0,0,1,2015-08-27,5723,694
18059,110,4,2015-08-27,1,0,0,1,2015-08-27,5489,684
18060,111,4,2015-08-27,1,0,0,1,2015-08-27,4930,494
18061,112,4,2015-08-27,1,0,0,1,2015-08-27,5089,677
18062,113,4,2015-08-27,1,0,0,1,2015-08-27,6333,630
18063,115,4,2015-08-27,1,0,0,1,2015-08-27,5357,435
18064,117,4,2015-08-27,1,0,0,0,2015-08-27,3010,434
18065,118,4,2015-08-27,1,0,0,1,2015-08-27,5979,579
18066,119,4,2015-08-27,1,0,0,1,2015-08-27,4886,562
18067,120,4,2015-08-27,1,0,0,1,2015-08-27,5010,516
18068,122,4,2015-08-27,1,0,0,1,2015-08-27,8019,1059
18069,124,4,2015-08-27,1,0,0,0,2015-08-27,3303,421
18070,126,4,2015-08-27,1,0,0,0,2015-08-27,5083,436
18071,127,4,2015-08-27,1,0,0,1,2015-08-27,2843,440
18072,128,4,2015-08-27,1,0,0,1,2015-08-27,5374,492
18073,129,4,2015-08-27,1,0,0,1,2015-08-27,7790,1061
18074,130,4,2015-08-27,1,0,0,1,2015-08-27,3823,481
18075,131,4,2015-08-27,1,0,0,0,2015-08-27,3950,455
18076,132,4,2015-08-27,1,0,0,1,2015-08-27,4414,444
18077,135,4,2015-08-27,1,0,0,1,2015-08-27,4218,429
18078,136,4,2015-08-27,1,0,0,1,2015-08-27,4179,352
18079,137,4,2015-08-27,1,0,0,1,2015-08-27,6671,833
18080,139,4,2015-08-27,1,0,0,1,2015-08-27,4510,448
18081,140,4,2015-08-27,1,0,0,1,2015-08-27,6033,844
18082,141,4,2015-08-27,1,0,0,1,2015-08-27,4019,512
18083,142,4,2015-08-27,1,0,0,0,2015-08-27,3690,515
18084,143,4,2015-08-27,1,0,0,1,2015-08-27,4280,437
18085,144,4,2015-08-27,1,0,0,1,2015-08-27,7501,763
18086,145,4,2015-08-27,1,0,0,1,2015-08-27,6117,1080
18087,146,4,2015-08-27,1,0,0,0,2015-08-27,5692,590
18088,147,4,2015-08-27,1,0,0,0,2015-08-27,5742,701
18089,149,4,2015-08-27,1,0,0,1,2015-08-27,4429,448
18090,150,4,2015-08-27,1,0,0,1,2015-08-27,7670,815
18091,152,4,2015-08-27,1,0,0,0,2015-08-27,3983,501
18092,153,4,2015-08-27,1,0,0,0,2015-08-27,5245,554
18093,154,4,2015-08-27,1,0,0,1,2015-08-27,6427,623
18094,155,4,2015-08-27,1,0,0,1,2015-08-27,4433,483
18095,157,4,2015-08-27,1,0,0,0,2015-08-27,7746,906
18096,158,4,2015-08-27,1,0,0,1,2015-08-27,6510,452
18097,159,4,2015-08-27,1,0,0,1,2015-08-27,5132,533
18098,160,4,2015-08-27,1,0,0,1,2015-08-27,4548,503
18099,161,4,2015-08-27,1,0,0,0,2015-08-27,5508,691
18100,162,4,2015-08-27,1,0,0,1,2015-08-27,5188,427
18101,164,4,2015-08-27,1,0,0,1,2015-08-27,4205,494
18102,165,4,2015-08-27,1,0,0,1,2015-08-27,2818,343
18103,166,4,2015-08-27,1,0,0,0,2015-08-27,4480,696
18104,168,4,2015-08-27,1,0,0,1,2015-08-27,5741,633
18105,169,4,2015-08-27,1,0,0,0,2015-08-27,4620,535
18106,170,4,2015-08-27,1,0,0,0,2015-08-27,3797,456
18107,171,4,2015-08-27,1,0,0,0,2015-08-27,6381,726
18108,172,4,2015-08-27,1,0,0,1,2015-08-27,4771,633
18109,174,4,2015-08-27,1,0,0,1,2015-08-27,4905,399
18110,175,4,2015-08-27,1,0,0,0,2015-08-27,3985,557
18111,176,4,2015-08-27,1,0,0,0,2015-08-27,4166,563
18112,179,4,2015-08-27,1,0,0,0,2015-08-27,5213,774
18113,180,4,2015-08-27,1,0,0,0,2015-08-27,5523,733
18114,181,4,2015-08-27,1,0,0,1,2015-08-27,4955,592
18115,182,4,2015-08-27,1,0,0,1,2015-08-27,4162,349
18116,183,4,2015-08-27,1,0,0,1,2015-08-27,4188,599
18117,184,4,2015-08-27,1,0,0,0,2015-08-27,4853,489
18118,186,4,2015-08-27,1,0,0,1,2015-08-27,2532,281
18119,187,4,2015-08-27,1,0,0,1,2015-08-27,5793,757
18120,188,4,2015-08-27,1,0,0,1,2015-08-27,3393,342
18121,189,4,2015-08-27,1,0,0,1,2015-08-27,6570,696
18122,190,4,2015-08-27,1,0,0,1,2015-08-27,4977,513
18123,191,4,2015-08-27,1,0,0,1,2015-08-27,4885,579
18124,192,4,2015-08-27,1,0,0,1,2015-08-27,5524,426
18125,193,4,2015-08-27,1,0,0,1,2015-08-27,3800,623
18126,194,4,2015-08-27,1,0,0,1,2015-08-27,3680,334
18127,195,4,2015-08-27,1,0,0,0,2015-08-27,7596,1058
18128,197,4,2015-08-27,1,0,0,0,2015-08-27,4620,659
18129,199,4,2015-08-27,1,0,0,1,2015-08-27,5918,505
18130,200,4,2015-08-27,1,0,0,0,2015-08-27,5635,786
18131,201,4,2015-08-27,1,0,0,0,2015-08-27,4173,395
18132,202,4,2015-08-27,1,0,0,1,2015-08-27,4435,419
18133,204,4,2015-08-27,1,0,0,1,2015-08-27,4260,438
18134,206,4,2015-08-27,1,0,0,0,2015-08-27,6186,807
18135,207,4,2015-08-27,1,0,0,1,2015-08-27,8705,1142
18136,209,4,2015-08-27,1,0,0,1,2015-08-27,6790,740
18137,210,4,2015-08-27,1,0,0,1,2015-08-27,2216,244
18138,212,4,2015-08-27,1,0,0,1,2015-08-27,4055,430
18139,213,4,2015-08-27,1,0,0,0,2015-08-27,6158,560
18140,214,4,2015-08-27,1,0,0,0,2015-08-27,6323,547
18141,215,4,2015-08-27,1,0,0,1,2015-08-27,4458,366
18142,216,4,2015-08-27,1,0,0,0,2015-08-27,4936,706
18143,217,4,2015-08-27,1,0,0,0,2015-08-27,3610,541
18144,218,4,2015-08-27,1,0,0,1,2015-08-27,4273,666
18145,219,4,2015-08-27,1,0,0,0,2015-08-27,2889,388
18146,220,4,2015-08-27,1,0,0,0,2015-08-27,4060,537
18147,221,4,2015-08-27,1,0,0,1,2015-08-27,5618,539
18148,224,4,2015-08-27,1,0,0,1,2015-08-27,4753,367
18149,226,4,2015-08-27,1,0,0,1,2015-08-27,4992,538
18150,227,4,2015-08-27,1,0,0,0,2015-08-27,2826,336
18151,228,4,2015-08-27,1,0,0,0,2015-08-27,6199,511
18152,229,4,2015-08-27,1,0,0,1,2015-08-27,6578,609
18153,230,4,2015-08-27,1,0,0,1,2015-08-27,6430,877
18154,231,4,2015-08-27,1,0,0,1,2015-08-27,3308,304
18155,233,4,2015-08-27,1,0,0,1,2015-08-27,7186,852
18156,234,4,2015-08-27,1,0,0,0,2015-08-27,7288,811
18157,235,4,2015-08-27,1,0,0,1,2015-08-27,4284,426
18158,238,4,2015-08-27,1,0,0,0,2015-08-27,5946,920
18159,239,4,2015-08-27,1,0,0,0,2015-08-27,3890,412
18160,241,4,2015-08-27,1,0,0,0,2015-08-27,5183,604
18161,242,4,2015-08-27,1,0,0,1,2015-08-27,2654,293
18162,243,4,2015-08-27,1,0,0,1,2015-08-27,5848,917
18163,244,4,2015-08-27,1,0,0,0,2015-08-27,3430,412
18164,245,4,2015-08-27,1,0,0,1,2015-08-27,6828,844
18165,246,4,2015-08-27,1,0,0,0,2015-08-27,5493,816
18166,247,4,2015-08-27,1,0,0,1,2015-08-27,6143,548
18167,248,4,2015-08-27,1,0,0,1,2015-08-27,7435,1054
18168,249,4,2015-08-27,1,0,0,1,2015-08-27,5221,546
18169,250,4,2015-08-27,1,0,0,1,2015-08-27,5612,492
18170,251,4,2015-08-27,1,0,0,0,2015-08-27,15066,2114
18171,252,4,2015-08-27,1,0,0,0,2015-08-27,7429,612
18172,253,4,2015-08-27,1,0,0,0,2015-08-27,3799,538
18173,254,4,2015-08-27,1,0,0,1,2015-08-27,2118,204
18174,255,4,2015-08-27,1,0,0,0,2015-08-27,4602,516
18175,256,4,2015-08-27,1,0,0,0,2015-08-27,7548,1075
18176,258,4,2015-08-27,1,0,0,1,2015-08-27,4874,471
18177,259,4,2015-08-27,1,0,0,1,2015-08-27,10758,2290
18178,262,4,2015-08-27,1,0,0,0,2015-08-27,16870,2954
18179,263,4,2015-08-27,1,0,0,1,2015-08-27,2176,228
18180,265,4,2015-08-27,1,0,0,1,2015-08-27,3660,409
18181,267,4,2015-08-27,1,0,0,1,2015-08-27,9324,1223
18182,268,4,2015-08-27,1,0,0,1,2015-08-27,3374,476
18183,269,4,2015-08-27,1,0,0,0,2015-08-27,6628,1012
18184,272,4,2015-08-27,1,0,0,1,2015-08-27,4894,578
18185,273,4,2015-08-27,1,0,0,0,2015-08-27,5345,612
18186,274,4,2015-08-27,1,0,0,1,2015-08-27,2978,802
18187,275,4,2015-08-27,1,0,0,1,2015-08-27,5366,584
18188,277,4,2015-08-27,1,0,0,1,2015-08-27,4679,445
18189,278,4,2015-08-27,1,0,0,1,2015-08-27,6367,770
18190,279,4,2015-08-27,1,0,0,1,2015-08-27,5680,477
18191,280,4,2015-08-27,1,0,0,1,2015-08-27,4899,432
18192,281,4,2015-08-27,1,0,0,1,2015-08-27,4814,492
18193,283,4,2015-08-27,1,0,0,1,2015-08-27,5459,575
18194,284,4,2015-08-27,1,0,0,1,2015-08-27,3415,317
18195,285,4,2015-08-27,1,0,0,1,2015-08-27,3611,365
18196,287,4,2015-08-27,1,0,0,1,2015-08-27,5772,634
18197,288,4,2015-08-27,1,0,0,1,2015-08-27,4569,367
18198,289,4,2015-08-27,1,0,0,1,2015-08-27,4119,414
18199,290,4,2015-08-27,1,0,0,0,2015-08-27,5232,575
18200,294,4,2015-08-27,1,0,0,1,2015-08-27,4823,664
18201,295,4,2015-08-27,1,0,0,1,2015-08-27,4059,612
18202,296,4,2015-08-27,1,0,0,1,2015-08-27,5414,639
18203,297,4,2015-08-27,1,0,0,1,2015-08-27,4943,565
18204,298,4,2015-08-27,1,0,0,1,2015-08-27,7247,600
18205,299,4,2015-08-27,1,0,0,1,2015-08-27,8812,940
18206,300,4,2015-08-27,1,0,0,1,2015-08-27,5881,730
18207,301,4,2015-08-27,1,0,0,1,2015-08-27,4778,572
18208,302,4,2015-08-27,1,0,0,1,2015-08-27,2589,247
18209,303,4,2015-08-27,1,0,0,0,2015-08-27,4739,577
18210,304,4,2015-08-27,1,0,0,1,2015-08-27,5608,874
18211,305,4,2015-08-27,1,0,0,1,2015-08-27,3958,413
18212,306,4,2015-08-27,1,0,0,1,2015-08-27,3668,430
18213,308,4,2015-08-27,1,0,0,0,2015-08-27,6661,805
18214,309,4,2015-08-27,1,0,0,0,2015-08-27,4945,504
18215,310,4,2015-08-27,1,0,0,1,2015-08-27,8594,769
18216,311,4,2015-08-27,1,0,0,1,2015-08-27,5357,646
18217,312,4,2015-08-27,1,0,0,1,2015-08-27,4044,450
18218,314,4,2015-08-27,1,0,0,0,2015-08-27,4208,535
18219,315,4,2015-08-27,1,0,0,1,2015-08-27,4279,507
18220,316,4,2015-08-27,1,0,0,0,2015-08-27,6952,744
18221,317,4,2015-08-27,1,0,0,1,2015-08-27,3637,458
18222,319,4,2015-08-27,1,0,0,1,2015-08-27,7675,861
18223,320,4,2015-08-27,1,0,0,1,2015-08-27,12308,1869
18224,323,4,2015-08-27,1,0,0,1,2015-08-27,5716,522
18225,325,4,2015-08-27,1,0,0,0,2015-08-27,6616,837
18226,326,4,2015-08-27,1,0,0,1,2015-08-27,3576,337
18227,328,4,2015-08-27,1,0,0,0,2015-08-27,3705,476
18228,329,4,2015-08-27,1,0,0,0,2015-08-27,5326,578
18229,330,4,2015-08-27,1,0,0,0,2015-08-27,3040,372
18230,331,4,2015-08-27,1,0,0,1,2015-08-27,4622,637
18231,333,4,2015-08-27,1,0,0,0,2015-08-27,8189,1258
18232,334,4,2015-08-27,1,0,0,0,2015-08-27,4281,502
18233,335,4,2015-08-27,1,0,0,0,2015-08-27,10968,2262
18234,336,4,2015-08-27,1,0,0,1,2015-08-27,10546,1612
18235,337,4,2015-08-27,1,0,0,1,2015-08-27,3404,297
18236,338,4,2015-08-27,1,0,0,1,2015-08-27,5185,508
18237,339,4,2015-08-27,1,0,0,1,2015-08-27,5609,716
18238,340,4,2015-08-27,1,0,0,1,2015-08-27,5821,685
18239,341,4,2015-08-27,1,0,0,0,2015-08-27,3907,588
18240,342,4,2015-08-27,1,0,0,1,2015-08-27,8749,735
18241,343,4,2015-08-27,1,0,0,0,2015-08-27,5309,617
18242,344,4,2015-08-27,1,0,0,0,2015-08-27,6230,984
18243,345,4,2015-08-27,1,0,0,1,2015-08-27,3879,483
18244,346,4,2015-08-27,1,0,0,0,2015-08-27,5831,581
18245,347,4,2015-08-27,1,0,0,1,2015-08-27,3697,323
18246,348,4,2015-08-27,1,0,0,1,2015-08-27,6871,633
18247,350,4,2015-08-27,1,0,0,1,2015-08-27,4869,431
18248,351,4,2015-08-27,1,0,0,0,2015-08-27,4318,417
18249,352,4,2015-08-27,1,0,0,1,2015-08-27,5737,588
18250,353,4,2015-08-27,1,0,0,1,2015-08-27,4560,1268
18251,354,4,2015-08-27,1,0,0,0,2015-08-27,5610,556
18252,355,4,2015-08-27,1,0,0,1,2015-08-27,8497,1141
18253,356,4,2015-08-27,1,0,0,1,2015-08-27,4099,336
18254,358,4,2015-08-27,1,0,0,0,2015-08-27,7091,898
18255,359,4,2015-08-27,1,0,0,1,2015-08-27,5410,537
18256,362,4,2015-08-27,1,0,0,1,2015-08-27,7308,931
18257,364,4,2015-08-27,1,0,0,1,2015-08-27,4237,599
18258,365,4,2015-08-27,1,0,0,1,2015-08-27,3684,450
18259,367,4,2015-08-27,1,0,0,1,2015-08-27,3853,460
18260,368,4,2015-08-27,1,0,0,1,2015-08-27,5973,507
18261,369,4,2015-08-27,1,0,0,1,2015-08-27,5049,470
18262,370,4,2015-08-27,1,0,0,0,2015-08-27,5771,552
18263,371,4,2015-08-27,1,0,0,1,2015-08-27,4645,425
18264,372,4,2015-08-27,1,0,0,0,2015-08-27,6380,622
18265,373,4,2015-08-27,1,0,0,1,2015-08-27,3406,251
18266,377,4,2015-08-27,1,0,0,1,2015-08-27,7718,1036
18267,378,4,2015-08-27,1,0,0,0,2015-08-27,5237,856
18268,379,4,2015-08-27,1,0,0,1,2015-08-27,2943,399
18269,380,4,2015-08-27,1,0,0,0,2015-08-27,10488,1132
18270,383,4,2015-08-27,1,0,0,1,2015-08-27,14345,1908
18271,385,4,2015-08-27,1,0,0,1,2015-08-27,4461,486
18272,386,4,2015-08-27,1,0,0,0,2015-08-27,5287,497
18273,387,4,2015-08-27,1,0,0,0,2015-08-27,6307,940
18274,388,4,2015-08-27,1,0,0,0,2015-08-27,7801,990
18275,389,4,2015-08-27,1,0,0,0,2015-08-27,8983,1221
18276,391,4,2015-08-27,1,0,0,0,2015-08-27,4813,615
18277,392,4,2015-08-27,1,0,0,0,2015-08-27,5729,660
18278,393,4,2015-08-27,1,0,0,0,2015-08-27,4441,476
18279,394,4,2015-08-27,1,0,0,1,2015-08-27,5805,507
18280,395,4,2015-08-27,1,0,0,0,2015-08-27,3270,458
18281,397,4,2015-08-27,1,0,0,0,2015-08-27,4056,633
18282,398,4,2015-08-27,1,0,0,1,2015-08-27,4085,546
18283,399,4,2015-08-27,1,0,0,1,2015-08-27,4350,472
18284,403,4,2015-08-27,1,0,0,0,2015-08-27,6057,655
18285,404,4,2015-08-27,1,0,0,1,2015-08-27,3846,480
18286,405,4,2015-08-27,1,0,0,0,2015-08-27,3019,382
18287,406,4,2015-08-27,1,0,0,1,2015-08-27,4531,390
18288,407,4,2015-08-27,1,0,0,1,2015-08-27,3032,242
18289,408,4,2015-08-27,1,0,0,1,2015-08-27,3123,355
18290,409,4,2015-08-27,1,0,0,1,2015-08-27,4408,464
18291,410,4,2015-08-27,1,0,0,0,2015-08-27,4359,615
18292,411,4,2015-08-27,1,0,0,1,2015-08-27,6447,564
